ID Centro comercial,tipoCenCom,nom_CenCom,cod_postal
"SDILDECNH,COMOOOCA4330.0","HOSPITAL, CENTRO MEDICO O CLINICA",SALUD INTEGRAL DE COYOACAN,4330.0
SDILDECNnn4330.0,,SALUD INTEGRAL DE COYOACAN,4330.0
MO28MOPO15610.0,MERCADO PUBLICO,MERCADO 238,15610.0
TA10EOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TLAXCALA 180,6100.0
LEDEVA11EOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LOPE DE VEGA 131,11520.0
"HLDECAEAH,COMOOOCA3103.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL DALINDE CORTA ESTANCIA,3103.0
BACAEOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,BAJA CALIFORNIA,6760.0
LZSN13EOCLYYDESS3103.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LUZ SVIÑON 13,3103.0
"CSMSH,COMOOOCA7300.0","HOSPITAL, CENTRO MEDICO O CLINICA",CONSULTORIOS MEDICOS,7300.0
NOOOCO16020.0,OTRO CONGLOMERADO,NINGUNO,16020.0
PASACOYYPACL14400.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAVONA,14400.0
LEDEVA11OOCO11520.0,OTRO CONGLOMERADO,LOPE DE VEGA 131,11520.0
PAPSPOCOYYPACL11520.0,CENTRO Y PLAZA COMERCIAL,PLAZA PARQUES POLANCO,11520.0
nnnn16630.0,,,16630.0
TECLEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE CENTRAL,5348.0
SNNECOYYPACL14330.0,CENTRO Y PLAZA COMERCIAL,SIN NOMBRE,14330.0
PABACOYYPACL6400.0,CENTRO Y PLAZA COMERCIAL,PLAZA BUENAVISTA,6400.0
VASNJNOOCO9210.0,OTRO CONGLOMERADO,VIA SAN JUAN,9210.0
nnPEYYARCL6460.0,PASAJE Y ANDADOR COMERCIAL,,6460.0
NASADELAPZOOCO11300.0,OTRO CONGLOMERADO,NUESTRA SEÑORA DE LA PAZ,11300.0
nnnn7051.0,,,7051.0
EOSNNEEOCLYYDESS8085.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,8085.0
nnnn13271.0,,,13271.0
61BBEOCLYYDESS11800.0,EDIFICIO COMERCIAL Y DE SERVICIOS,651 B,11800.0
EODELSPAEOCLYYDESS2000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DE LOS PARRILLA,2000.0
"HLACH,COMOOOCA1120.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ABC,1120.0
IS18OOCO3230.0,OTRO CONGLOMERADO,INSURGENTES 1458,3230.0
nnOOCO14500.0,OTRO CONGLOMERADO,,14500.0
MO3611LAMOPO2300.0,MERCADO PUBLICO,MERCADO 366 1 LINDAVISTA-VALLEJO-PATERA,2300.0
"TEMANAYK32ACH,COMOOOCA3810.0","HOSPITAL, CENTRO MEDICO O CLINICA",TORRE MEDICA NUEVA YORK  32 AC,3810.0
"HLELH,COMOOOCA11520.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ESPAÑOL,11520.0
"HLSNALINH,COMOOOCA3330.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL SAN ANGEL INN,3330.0
HLSAEOCLYYDESS4700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOSPITAL SEDNA,4700.0
nnPEYYARCL14370.0,PASAJE Y ANDADOR COMERCIAL,,14370.0
PALAFACOYYPACL14390.0,CENTRO Y PLAZA COMERCIAL,PLAZA LA FGARITA,14390.0
PAROSNJNCOYYPACL11200.0,CENTRO Y PLAZA COMERCIAL,PLAZA RIO SAN JOAQUIN,11200.0
COCLPAPADLSLCOYYPACL14210.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PLAZA PUERTA DEL SOL,14210.0
TEDEEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE DIAMANTE,5348.0
nnPEYYARCL4380.0,PASAJE Y ANDADOR COMERCIAL,,4380.0
SNNECOYYPACL14500.0,CENTRO Y PLAZA COMERCIAL,SIN NOMBRE,14500.0
PALSPSEOCLYYDESS16018.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA LAS PALMAS,16018.0
"CATESRH,COMOOOCA1120.0","HOSPITAL, CENTRO MEDICO O CLINICA",CLINICA TORRE SUR,1120.0
PAGDSNFOOOCO1729.0,OTRO CONGLOMERADO,PLAZA GRAND SAN FRANCISCO,1729.0
OA26YY28EOCLYYDESS6700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,OAXACA 26 Y 28,6700.0
IS13EOCLYYDESS3920.0,EDIFICIO COMERCIAL Y DE SERVICIOS,INSURGENTES 1443,3920.0
POOOCO11220.0,OTRO CONGLOMERADO,PERICENTRO,11220.0
"AAH,COMOOOCA4230.0","HOSPITAL, CENTRO MEDICO O CLINICA",ADHARA,4230.0
LAPAOOCO10200.0,OTRO CONGLOMERADO,LA PRESA,10200.0
GNPLOOCO1900.0,OTRO CONGLOMERADO,GRAN PEDREGAL,1900.0
COMOMAEOCLYYDESS6700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO MEDICO MERIDA,6700.0
"MAH,COMOOOCA14310.0","HOSPITAL, CENTRO MEDICO O CLINICA",MEDICOAPA,14310.0
MGHH&&ESEOCLYYDESS4020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MG HEALTH & ESTHETICS,4020.0
nnPEYYARCL4300.0,PASAJE Y ANDADOR COMERCIAL,,4300.0
OOCOSNNECOYYPACL4420.0,CENTRO Y PLAZA COMERCIAL,OTRO CONGLOMERADO SIN NOMBRE,4420.0
"H,COMOOOCASNNEH,COMOOOCA7300.0","HOSPITAL, CENTRO MEDICO O CLINICA","HOSPITAL, CENTRO MEDICO O CLINICA SIN NOMBRE",7300.0
TEOAEOCLYYDESS11550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE OMEGA,11550.0
ZANECLDEAOCLDEAO9040.0,CENTRAL DE ABASTO,ZONA NORTE CENTRAL DE ABASTO,9040.0
CODESAFÉnnnan,,CORPORATIVO DIAMANTE SANTA FÉ,
PAOOCO3100.0,OTRO CONGLOMERADO,PARROQUIA,3100.0
PAGSDELSESCOYYPACL11000.0,CENTRO Y PLAZA COMERCIAL,PLAZA GALERIAS DE LAS ESTRELLAS,11000.0
HEEOCLYYDESS5020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HORIZONTE,5020.0
COCLLSCACOYYPACL10400.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL LUIS CABRERA,10400.0
PACLZACOYYPACL5300.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL ZENTRIKA,5300.0
nnEOCLYYDESS4920.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,4920.0
nnEOCLYYDESS3630.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3630.0
nnEOCLYYDESS14350.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14350.0
SSOOCO1460.0,OTRO CONGLOMERADO,SMILARES,1460.0
SNNEEOCLYYDESS15900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,15900.0
COCOLSGAOOCO9690.0,OTRO CONGLOMERADO,CENTRO COMUNITARIO LUIS GUANELLA,9690.0
68EOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,678,11520.0
GNAAOOCOnan,OTRO CONGLOMERADO,GRAN ALTAVISTA,
GNSRCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,GRAN SUR,
PAUDCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,PLAZA UNIVERSIDAD,
EODESSYYVSEOCLYYDESS11590.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DE SERVICIOS Y VIVIENDAS,11590.0
COVLDESDPA11OOCO7230.0,OTRO CONGLOMERADO,CENTRO VARONIL DE SEGURIDAD PENITENCIARIA 1,7230.0
COVLDESDPA22OOCO7230.0,OTRO CONGLOMERADO,CENTRO VARONIL DE SEGURIDAD PENITENCIARIA 2,7230.0
ENDLMOMCPEYYARCL3730.0,PASAJE Y ANDADOR COMERCIAL,ESTACION DEL METRO MIXCOAC,3730.0
AVISSR33EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,AV INSURGENTES SUR 393,
LLUOPERO11500.0,PARQUE RECREATIVO,LOCAL UNICO,11500.0
SNJOEOCLYYDESS1900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SAN JERNIMO,1900.0
COT2EOCLYYDESS5100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO T2,5100.0
nnnn2145.0,,,2145.0
SNNEPERO4870.0,PARQUE RECREATIVO,SIN NOMBRE,4870.0
FA34OOCO7370.0,OTRO CONGLOMERADO,FORTUNA 334,7370.0
PAPLCOOOCO9060.0,OTRO CONGLOMERADO,PLAZA PORTAL CHURUBUSCO,9060.0
GPnnnan,,GRUP,
DA95COYYPACLnan,CENTRO Y PLAZA COMERCIAL,DAKOTA 95,
DAEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DAKOTA,3810.0
PACOYYPACL14320.0,CENTRO Y PLAZA COMERCIAL,PERICOAPA,14320.0
CLMACOYYPACL3104.0,CENTRO Y PLAZA COMERCIAL,COMERCIAL MEXICANA,3104.0
COIETENEYYTESREOCLYYDESS1020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO INDEPENDIENTE TORRE NORTE Y TORRE SUR,1020.0
PACLSNNECOYYPACL9000.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SIN NOMBRE,9000.0
JNOOCO2950.0,OTRO CONGLOMERADO,JARDIN,2950.0
14EOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,124,3100.0
PAPODLCNCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,PLAZA PASEO DEL CARMEN,
DEQSQOEOCLYYDESS5210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DONDE QUIERAS QUIERO,5210.0
nnMOPO4650.0,MERCADO PUBLICO,,4650.0
MOBSOOCO6050.0,OTRO CONGLOMERADO,METRO BALDERAS,6050.0
MOPOSSOOCO6050.0,OTRO CONGLOMERADO,METRO PINO SUARES,6050.0
WLMTCOYYPACL11220.0,CENTRO Y PLAZA COMERCIAL,WAL MART,11220.0
CICOYYPACL11520.0,CENTRO Y PLAZA COMERCIAL,CHEDRAHUI,11520.0
MOCOOOCO6860.0,OTRO CONGLOMERADO,METRO CHABACANO,6860.0
WLMTCOYYPACL6820.0,CENTRO Y PLAZA COMERCIAL,WAL MART,6820.0
CLMACOYYPACL11410.0,CENTRO Y PLAZA COMERCIAL,COMERCIAL MEXICANA,11410.0
SACOYYPACL3910.0,CENTRO Y PLAZA COMERCIAL,SORIANA,3910.0
MACLMACOYYPACL6250.0,CENTRO Y PLAZA COMERCIAL,MEGA COMERCIAL MEXICANA,6250.0
WLMTCOYYPACL6300.0,CENTRO Y PLAZA COMERCIAL,WAL MART,6300.0
CICOYYPACL15320.0,CENTRO Y PLAZA COMERCIAL,CHEDRAHUI,15320.0
WLMTCOYYPACL15700.0,CENTRO Y PLAZA COMERCIAL,WAL MART,15700.0
MOLARAOOCO6050.0,OTRO CONGLOMERADO,METRO LA RAZA,6050.0
WTCOYYPACL7840.0,CENTRO Y PLAZA COMERCIAL,WALMART,7840.0
BADEAACOYYPACL7950.0,CENTRO Y PLAZA COMERCIAL,BODEGA DE AURRERA,7950.0
WTMACOYYPACL7090.0,CENTRO Y PLAZA COMERCIAL,WALMART MOLINA,7090.0
CIMACOYYPACL7420.0,CENTRO Y PLAZA COMERCIAL,CHEDRAHUI MOLINA,7420.0
CICOYYPACL7268.0,CENTRO Y PLAZA COMERCIAL,CHEDRAHUI,7268.0
MACLMACOYYPACL4719.0,CENTRO Y PLAZA COMERCIAL,MEGA COMERCIAL MEXICANA,4719.0
GNSRCOYYPACL4830.0,CENTRO Y PLAZA COMERCIAL,GRAN SUR,4830.0
CILSRSCOYYPACL14330.0,CENTRO Y PLAZA COMERCIAL,CHEDRAUI LOS ROBLES,14330.0
POELROOOCO11000.0,OTRO CONGLOMERADO,PARADERO EL ROSARIO,11000.0
WTROCOYYPACL2430.0,CENTRO Y PLAZA COMERCIAL,WALMART ROSARIO,2430.0
WLMTCOYYPACL2770.0,CENTRO Y PLAZA COMERCIAL,WAL MART,2770.0
MOTAOOCO4240.0,OTRO CONGLOMERADO,METRO TAXQUEÑA,4240.0
TACLCA4200.0,CENTRAL CAMIONERA,TAXQUEÑA,4200.0
CLMAMLALDEQOCOYYPACL4310.0,CENTRO Y PLAZA COMERCIAL,COMERCIAL MEXICANA MIGUEL ANGEL DE QUEVEDO,4310.0
MOCNDE17OOCO1020.0,OTRO CONGLOMERADO,METRO CONSTITUCION DE 1917,1020.0
SACOYYPACL5100.0,CENTRO Y PLAZA COMERCIAL,SUPERAMA,5100.0
WLMTCOYYPACL1710.0,CENTRO Y PLAZA COMERCIAL,WAL MART,1710.0
MOOOOOCO1130.0,OTRO CONGLOMERADO,METRO OBSERVATORIO,1130.0
WTCOYYPACL1460.0,CENTRO Y PLAZA COMERCIAL,WALMART,1460.0
CLMACOYYPACL1770.0,CENTRO Y PLAZA COMERCIAL,COMERCIAL MEXICANA,1770.0
CICOYYPACL14200.0,CENTRO Y PLAZA COMERCIAL,CHEDRAUI,14200.0
SNNEEOCLYYDESS5110.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,5110.0
SOCOYYPACL6720.0,CENTRO Y PLAZA COMERCIAL,SENDERO,6720.0
PECLEL42DEFSMNPEYYARCL6020.0,PASAJE Y ANDADOR COMERCIAL,PASAJE COMERCIAL EL 42 DE FLORES MAGON,6020.0
papejnCOYYPACL2950.0,CENTRO Y PLAZA COMERCIAL,plaza parque jardin,2950.0
PACOEOCLYYDESS8400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA CENTENO,8400.0
GSPOCOYYPACL11570.0,CENTRO Y PLAZA COMERCIAL,GALERIAS POLANCO,11570.0
nnnn9707.0,,,9707.0
COSAFÉOOCO5109.0,OTRO CONGLOMERADO,CENTRO SANTA FÉ,5109.0
PATOOOCO6920.0,OTRO CONGLOMERADO,PUERTA TLATELOLCO,6920.0
BAAACOYYPACLnan,CENTRO Y PLAZA COMERCIAL,BODEGA AURRERA,
SNNEEOCLYYDESS4920.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,4920.0
VAVOCOYYPACL2300.0,CENTRO Y PLAZA COMERCIAL,VÍA VALLEJO,2300.0
PAZICOYYPACL4830.0,CENTRO Y PLAZA COMERCIAL,PLAZA ZAPAMUNDI,4830.0
PETEOOCO9040.0,OTRO CONGLOMERADO,PARQUE TEZONTLE,9040.0
nnPERO14200.0,PARQUE RECREATIVO,,14200.0
TAPLOOCO1900.0,OTRO CONGLOMERADO,TERRAZA PEDREGAL,1900.0
PLVOnnnan,,PORTAL VALLEJO,
PAMSCOYYPACL7870.0,CENTRO Y PLAZA COMERCIAL,PLASA MISTERIOS,7870.0
nnPEYYARCL4700.0,PASAJE Y ANDADOR COMERCIAL,,4700.0
nnEOCLYYDESS5100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,5100.0
PSPOEOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PARQUES POLANCO,11520.0
ML14OOCO6020.0,OTRO CONGLOMERADO,MARGIL 14,6020.0
CSCOCNCOYYPACL3100.0,CENTRO Y PLAZA COMERCIAL,CAMPUS CORPORATIVO COYOACAN,3100.0
PAASCOYYPACL11590.0,CENTRO Y PLAZA COMERCIAL,PLAZA ANZURES,11590.0
PLSNALOOCO1010.0,OTRO CONGLOMERADO,PORTAL SAN ANGEL,1010.0
ADCOYYPACL3920.0,CENTRO Y PLAZA COMERCIAL,ARMAND,3920.0
PAEOFACOYYPACL7370.0,CENTRO Y PLAZA COMERCIAL,PLAZA ENCUENTRO FORTUNA,7370.0
PAAAOOCO3000.0,OTRO CONGLOMERADO,PLAZA ACORA,3000.0
PAMIPOEOCLYYDESS3800.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA METROPÓLI PATRIOTISMO,3800.0
PORNOOCO1000.0,OTRO CONGLOMERADO,PATIO REVOLUCION,1000.0
SNJEOOCO3900.0,OTRO CONGLOMERADO,SAN JOSE,3900.0
PAAACOYYPACL6010.0,CENTRO Y PLAZA COMERCIAL,PLAZA ALAMEDA,6010.0
PNCCCOYYPACL6700.0,CENTRO Y PLAZA COMERCIAL,PABELLON CUAHUTEMOC,6700.0
MSPOCOYYPACL3800.0,CENTRO Y PLAZA COMERCIAL,METROPOLIS PATRIOTISMO,3800.0
nnnn2370.0,,,2370.0
AACOYYPACL11582.0,CENTRO Y PLAZA COMERCIAL,ANTARA,11582.0
PATEOOCO9020.0,OTRO CONGLOMERADO,PLAZA TEZONTLE,9020.0
PRCOYYPACL4510.0,CENTRO Y PLAZA COMERCIAL,PERISUR,4510.0
GAIAEOCLYYDESS6050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,GASTRONOMICA INDEPENDENCIA,6050.0
EOAORSEOCLYYDESS6170.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO ALFONSO REYES,6170.0
PAMACOYYPACL11570.0,CENTRO Y PLAZA COMERCIAL,PLAZA MIYANA,11570.0
nnnn7029.0,,,7029.0
EOBO38EOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO BAJIO 318,6760.0
EORA35EOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO REFORMA 325,6500.0
"ASH,COMOOOCA14308.0","HOSPITAL, CENTRO MEDICO O CLINICA",ANGELES,14308.0
ASAAEOCLYYDESS14308.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ANGELES ACOXPA,14308.0
MODECSTORLMOPO13060.0,MERCADO PUBLICO,MERCADO DE COMIDAS TIPICO REGI0NAL,13060.0
nnnn10430.0,,,10430.0
MOPOSNJNDEANMOPO7969.0,MERCADO PUBLICO,MERCADO PUBLICO SAN JUAN DE ARAGON,7969.0
MODECATARLMOPO13060.0,MERCADO PUBLICO,MERCADO DE COMIDA TIPICA REGIONAL,13060.0
UNDECSCADEMOPO7210.0,MERCADO PUBLICO,UNION DE COMERCIANTES CHALMA DEGUADALUPE,7210.0
MODECADECNMOPO4100.0,MERCADO PUBLICO,MERCADO DE COMIDA DE COYOACAN,4100.0
AOONMOPO15850.0,MERCADO PUBLICO,ALVARO OBREGON,15850.0
BADEBSOOCO11300.0,OTRO CONGLOMERADO,BAHIA DE BALLENAS,11300.0
TEASEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE AXIS,5348.0
PELACOYYPACL6600.0,CENTRO Y PLAZA COMERCIAL,PARQUE LINDAVISTA,6600.0
TESREOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE SUR,11520.0
12EOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,152,11560.0
PASNGOCOYYPACL11320.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAN GENARO,11320.0
MOSNNEMOPOnan,MERCADO PUBLICO,MERCADO SIN NOMBRE,
PAAACOYYPACL11810.0,CENTRO Y PLAZA COMERCIAL,PLAZA AXOMIATLA,11810.0
PEMODLNOPERO11830.0,PARQUE RECREATIVO,PAPALOTE MUSEO DEL NIÑO,11830.0
SEEOCLYYDESS14120.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SARE,14120.0
PAMOEOCLYYDESS6000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA MADERO,6000.0
nnnn17000.0,,,17000.0
PACOOOCO14060.0,OTRO CONGLOMERADO,PLAZA CUICUILCO,14060.0
PAEECOYYPACL3750.0,CENTRO Y PLAZA COMERCIAL,PLAZA ESCAPE,3750.0
WTMSCOYYPACL4830.0,CENTRO Y PLAZA COMERCIAL,WALMART MIRAMONTES,4830.0
BOSAFEEOCLYYDESS1219.0,EDIFICIO COMERCIAL Y DE SERVICIOS,BARRIO SANTA FE,1219.0
TEMKEOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE MASARYK,11570.0
PACLSNNECOYYPACL14390.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SIN NOMBRE,14390.0
PAOEOOCO9880.0,OTRO CONGLOMERADO,PLAZA ORIENTE,9880.0
EOPODELARA25EOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO PASEO DE LA REFORMA 255,6500.0
BSDEANEOCLYYDESS7950.0,EDIFICIO COMERCIAL Y DE SERVICIOS,BOSQUES DE ARAGÓN,7950.0
VASAFECOYYPACL5109.0,CENTRO Y PLAZA COMERCIAL,VIA SANTA FE,5109.0
PAEOFACOYYPACL7300.0,CENTRO Y PLAZA COMERCIAL,PLAZA ENCUENTRO FORTUNA,7300.0
PETOCOYYPACL11230.0,CENTRO Y PLAZA COMERCIAL,PARQUE TOREO,11230.0
nnnn5008.0,,,5008.0
nnnn3011.0,,,3011.0
PAAOCOYYPACL2080.0,CENTRO Y PLAZA COMERCIAL,PLAZA AZCAPOTZALCO,2080.0
pevavoCOYYPACL2300.0,CENTRO Y PLAZA COMERCIAL,parque via vallejo,2300.0
tncrelroCOYYPACL2100.0,CENTRO Y PLAZA COMERCIAL,town center el rosario,2100.0
nnnn1183.0,,,1183.0
NOCOCNVSYYSSOOCO3020.0,OTRO CONGLOMERADO,NO CONGLOMERADO CON VIVIENDAS Y SERVICIOS,3020.0
AN28PEYYARCL8100.0,PASAJE Y ANDADOR COMERCIAL,ANDEN 28,8100.0
lspaCOYYPACL11000.0,CENTRO Y PLAZA COMERCIAL,lomas plaza,11000.0
WTEOMACOYYPACL7090.0,CENTRO Y PLAZA COMERCIAL,WALMART EDUARDO MOLINA,7090.0
nnPEYYARCL5100.0,PASAJE Y ANDADOR COMERCIAL,,5100.0
PNBSCOYYPACL5109.0,CENTRO Y PLAZA COMERCIAL,PABELLÓN BOSQUES,5109.0
NOLNEOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,NUEVO LEON,6100.0
PAROEOCLYYDESS14050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA RENATO,14050.0
EOSNNEEOCLYYDESS3200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,3200.0
13EOCLYYDESS7800.0,EDIFICIO COMERCIAL Y DE SERVICIOS,193,7800.0
JODEDODEPSPSFSENLACDDEMOOOCO7230.0,OTRO CONGLOMERADO,JUZGADO DE DISTRITO DE PROCESOS PENALES FEDERALES EN LA CIUDAD DE MEXICO,7230.0
SNNEOOCO4360.0,OTRO CONGLOMERADO,SIN NOMBRE,4360.0
PAPOOOCO3330.0,OTRO CONGLOMERADO,PLAZA PATIO,3330.0
CADETNEOCLYYDESS3500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CALZADA DE TLALPAN,3500.0
CS50EOCLYYDESS2070.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CAMARONES 510,2070.0
OSCNOOCO4310.0,OTRO CONGLOMERADO,OASIS COYOACAN,4310.0
PAGOCOYYPACL11550.0,CENTRO Y PLAZA COMERCIAL,PLAZA GALILEO,11550.0
EOCLRAEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO CAPITAL REFORMA,6600.0
PAPLOOCO4500.0,OTRO CONGLOMERADO,PLAZA PEDREGAL,4500.0
PASECOYYPACL4330.0,CENTRO Y PLAZA COMERCIAL,PLAZA SATELITE,4330.0
PNCOCOYYPACL14330.0,CENTRO Y PLAZA COMERCIAL,PABELLLON CUEMANCO,14330.0
GNSRCOYYPACL11550.0,CENTRO Y PLAZA COMERCIAL,GRAN SUR,11550.0
PACLUD77COYYPACL3104.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL UNIVERSIDAD 767,3104.0
CIEOCLYYDESS3730.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CARRACCI,3730.0
TSCISADECVCOYYPACL16210.0,CENTRO Y PLAZA COMERCIAL,TIENDAS CHEDRAHUI SA DE CV,16210.0
OOTODECOSNNEOOCO13080.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO SIN NOMBRE,13080.0
CCRAEOCLYYDESS11850.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CHAPULTEPEC REFORMA,11850.0
GNSRCOYYPACL4739.0,CENTRO Y PLAZA COMERCIAL,GRAN SUR,4739.0
UD77COYYPACL3104.0,CENTRO Y PLAZA COMERCIAL,UNIVERSIDAD 767,3104.0
CETOEOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CALLE TORCUATO,11560.0
UDPAOOCO3920.0,OTRO CONGLOMERADO,UNIVERSIDAD PANAMERICANA,3920.0
PNDLVECOYYPACL3100.0,CENTRO Y PLAZA COMERCIAL,PABELLÓN DEL VALLE,3100.0
LAPACOYYPACL3240.0,CENTRO Y PLAZA COMERCIAL,LA PERLA,3240.0
DA95COYYPACL3810.0,CENTRO Y PLAZA COMERCIAL,DAKOTA 95,3810.0
TERALOEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE REFORMA LATINO,6600.0
SAFEPNCOYYPACL5300.0,CENTRO Y PLAZA COMERCIAL,SANTA FE PARAGON,5300.0
PEVAVOOOCO2340.0,OTRO CONGLOMERADO,PARQUE VÍA VALLEJO,2340.0
POSAFÉCOYYPACL1210.0,CENTRO Y PLAZA COMERCIAL,PATIO SANTA FÉ,1210.0
AOILDELACXT2AOnan,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CDMX T2,
HSCYEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTELES CITY,5348.0
CYWK42EOCLYYDESS5349.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CITY WALK 482,5349.0
MOPRSOPONLMOPO7600.0,MERCADO PUBLICO,MERCADO POPULAR SEDECO PROGRESO NACIONAL,7600.0
NOESCOOOCO14500.0,OTRO CONGLOMERADO,NO ES CONGLOMERADO,14500.0
LSCSSRBBPEYYARCL4800.0,PASAJE Y ANDADOR COMERCIAL,LOCALES COMERCIALES SECTOR B,4800.0
MO30MOPO16000.0,MERCADO PUBLICO,MERCADO 380,16000.0
EOSNNEEOCLYYDESS4460.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,4460.0
MOPOCO34MOPO5500.0,MERCADO PUBLICO,MERCADO PUBLICO CONTADERO 394,5500.0
MOPOSOIGGOPAMACAMOPO11870.0,MERCADO PUBLICO,MERCADO PUBLICO SEDECO ING GONZALO PE?A MANTEROLA CARTAGENA,11870.0
MOBATANO33MOPO11870.0,MERCADO PUBLICO,MERCADO BECERRA TACUBAYA NMERO 33,11870.0
MOTAMOPO11410.0,MERCADO PUBLICO,MERCADO TACUBA,11410.0
PECLSABBPEYYARCL6500.0,PASAJE Y ANDADOR COMERCIAL,PASAJE COMERCIAL SALIDA B,6500.0
ARCLPEYYARCLnan,PASAJE Y ANDADOR COMERCIAL,ANDADOR COMERCIAL,
CODEAONAMOPO12000.0,MERCADO PUBLICO,CENTRO DE ACOPIO NOPAL-VERDURA,12000.0
