id,clee,nom_estab,raz_social,codigo_act,telefono,correoelec,latitud,longitud,fecha_alta,ID Centro comercial,ID Municipio
9096368,09004621320000131000000000U7,OPTICA INTEGRAL EN SALUD VISUAL NABAC,,621320,5528841305,,19.35440582,-99.31893862,2019-11,nnnn5050.0,9004
9229026,09005611312000743000000000S5,DEFENSORIA DE LOS DERECHOS POLITECNICOS,INSTITUTO POLITÉCNICO NACIONAL ,611312,,,19.49788138,-99.14380051,2020-04,nnnn7738.0,9005
9199457,09014468211003481000000000U9,BODEGA DE ACUMULADORES,,468211,,ANARODRIGUEZ147@HOTMAIL.COM,19.38335256,-99.14313343,2019-11,nnnn3610.0,9014
798954,09007621111005182000000000U1,CLINICA MEDICA CRISTO REY,,621115,,,19.34770244,-99.03722572,2010-07,nnnn9290.0,9007
841820,09007621113000591000000000U4,CLINICA SANTA CRUZ,CLÍNICA SANTA CRUZ ,621111,5556910625.0,,19.3427784,-99.03614567,2010-07,nnnn9700.0,9007
7665070,09009461160001191000000000U2,DULCERIA MUNDO DE CARAMELO,,461160,5584659013.0,,19.20323122,-99.00286321,2019-11,nnnn12100.0,9009
1044717,09011811111001581000000000U3,SERVICIO ELECTRICO EL RONCO,,811112,28429674.0,,19.30329658,-99.06301027,2010-07,nnnn13210.0,9011
632419,09005461110059221000000000U1,ABARROTES VINOS Y LICORES,,461110,5526606160.0,,19.5634504,-99.1397629,2010-07,nnnn7130.0,9005
8326921,09015722511012841000000000U5,RESTAURANTE CAFE TACO BAR,,722511,,,19.42263274,-99.16374419,2019-11,nnnn6700.0,9015
6821308,09007522110003581000000000U8,CAJERO AUTOMÁTICO SANTANDER,BANCO SANTANDER ,522110,,,19.362317,-99.076004,2018-03,nnnn9300.0,9007
690545,09016722511001962000000000U0,LA TABERNA DE MIGUEL,LA TABERNA DE MARCELA Y MIGUEL SA DE CV,722511,5555451216,LATABERNADEMIGUEL@YAHOO.COM.MX,19.43136148,-99.18178984,2014-12,nnnn11560.0,9016
644768,09017713291000181000000000U6,PRONOSTICOS REX,,713291,,,19.45116226,-99.11084636,2010-07,nnnn15310.0,9017
1054308,09011624191000963001000000U0,GRUPO PASO 12 ALCOHOLICOS ANONIMOS,,624191,,,19.28915206,-99.00987341,2010-07,nnnn13450.0,9011
9333504,09010488511000061000000000U9,INTERNATIONAL STEEL TRADE SOLUTIONS,INTERNATIONAL STEEL TRADE SOLUTIONS SA DE CV,488511,,,19.38493739,-99.22777246,2021-05,nnnnnan,9010
686945,09016621491000051010000000U0,CLINICA BIG,,621111,,CLINICA_BIG@YAHOO.COM.MX,19.4425193,-99.19198381,2014-12,nnnn11520.0,9016
683419,09002434311000811010000000U4,BASCULA PUBLICA LOS PELONES,,488493,,,19.4885069,-99.16694929,2014-12,nnnn2360.0,9002
719017,09007461110025041000000000U0,VENTA DE LECHUGA,,431130,,,19.37701043,-99.08880543,2014-12,CLDEAOFSYYHSCLDEAO9410.0,9007
941144,09013434311000031000000000U6,DESPERDICIOS INDUSTRIALES SIN NOMBRE,,434311,,,19.26096463,-99.10870987,2014-12,nnnn16050.0,9013
6346460,09015463211060232001006560S8,LOB,OPERADORA LOB SA DE CV,463211,,BUENAVISTA@LOB.MX,19.44691025,-99.15261177,2014-12,nnnn6350.0,9015
8210063,09005461190007801000000000U5,FRITURAS,,461190,,,19.49411003,-99.12156233,2019-11,MOISVSMOPO7300.0,9005
910968,09003722518000131000000000U6,COCINA ECONOMICA SAMARA,,722518,,,19.31894738,-99.15891217,2014-12,nnnn4300.0,9003
8131887,09015466212021831000000000U0,ELECTRONICA SIN NOMBRE,,466212,,,19.44740963,-99.1275578,2019-11,MO36TOVSMOPO6200.0,9015
676537,09005467111009101000000000U8,TLAPALERIA LA COMETA,,467111,,,19.4813865,-99.12420711,2014-12,nnnn7020.0,9005
6307565,09016463211007601001002818S8,UTERQÜE DURAZNOS,UTERQUE MEXICO SA DE CV,463211,,GUADALUPECHH@MX.INDITEX.COM,19.40280213,-99.24304709,2010-07,PEDSCOYYPACL11700.0,9016
1056747,09012463211009031000000000U5,ROPA CASUAL,,463211,,,19.19790472,-99.14032088,2014-12,nnnn14500.0,9012
9159845,09012465912005891000000000U7,T ENAMORO,,465912,5586570705.0,,19.28760806,-99.16690721,2019-11,nnnn14000.0,9012
8616554,09008621113002912000000000U8,CONSULTORIO DE PEDIATRIA,,621113,,,19.31229019,-99.22036175,2019-11,"HLASDLPLTEAAH,COMOOOCA10700.0",9008
8625831,09015466312004621000000000U4,CASA PANCHO JARDINES,,466312,,PANCHOJARDINES@HOTMAIL.COM,19.41316226,-99.15805997,2019-11,nnnn6700.0,9015
820797,09005467111001921000000000U7,TLAPALERIA SAN JOSE,,467111,,,19.44868793,-99.05799609,2010-07,nnnn7900.0,9005
812676,09007466410000221000000000U6,EL ATORON,,463211,,,19.33116063,-99.09725935,2010-07,nnnn9800.0,9007
769113,09016531210001672001000000U5,INMOBILIARIA ASTOR,INMOBILIARIA ASTOR SA DE CV,531210,5555407797,GIASTOR@PRODIGY.NET.MX,19.42434549,-99.2043587,2010-07,nnnn11000.0,9016
907552,09003465311009071010000000U6,MATERIAS PRIMAS ARTICULOS PARA FIESTAS Y DISFRACES Y DULCES,,465914,,,19.3282385,-99.1722139,2014-12,MOCNOAMOPO4369.0,9003
8257718,09007621211015531000000000U5,SERVICIO DENTAL,,621211,5566023466,,19.33158743,-99.05717978,2019-11,nnnn9740.0,9007
6257580,09015722511000236011037878S2,RESTAURANTE LA CASA DE TOÑO,GRUPO RESTAURANTERO GR2 SA DE CV,722513,,LETICIADIAZ@LACASADETONO.COM.MX,19.44952049,-99.15990312,2010-07,nnnn6400.0,9015
829763,09007311812008101000000000U4,REPARADORA DE CALZADO POTRERO,,811430,,,19.32988538,-98.97815317,2010-07,nnnn9637.0,9007
9120063,09015464121012751000000000S6,D OPTIC,,464121,,,19.43551502,-99.13643873,2019-11,PADELSLSTAEOCLYYDESS6000.0,9015
759462,09005465311017421000000000U8,PAPELERIA LA GOMA,,465311,5540889695.0,,19.50101402,-99.0923595,2010-07,nnnn7410.0,9005
683310,09002465311005871000000000U5,PAPELERIA HOGAR ES CEYLAN,,465311,,,19.50015759,-99.17333901,2014-12,nnnn2310.0,9002
6316510,09016434222000434001002683M4,CONSORCIO DISTRIBUIDOR QUIMICO INDUSTRIAL,CONSORCIO DISTRIBUIDOR QUIMICO INDUSTRIAL SA DE CV,434222,,,19.43323512,-99.21058587,2010-07,EOSNNEEOCLYYDESS11650.0,9016
7816776,09007541941003671000000000U2,VETERINARIA HOSPITALITO-PET,,541941,,,19.34169161,-99.03192188,2019-11,nnnn9730.0,9007
7232941,09014722514004821000000000U4,TORTAS,,722514,,,19.37678186,-99.1408247,2019-11,nnnn3660.0,9014
697725,09017461160011851000000000U2,VENTA DE DULCES SIN NOMBRE,,461160,,,19.41954942,-99.09619833,2014-12,nnnn15700.0,9017
705923,09017466312002551000000000U1,FLORERIA DULCE,,466312,,,19.40873735,-99.12578055,2010-07,JAVEMOPO15800.0,9017
949979,09009465311002901000000000U8,PAPELERIA MIS ERIC,,465311,,,19.1896302,-99.02416266,2014-12,nnnn12000.0,9009
711405,09006461110000851000000000U3,SUPER CEMART,,462112,,,19.40233421,-99.06180855,2014-12,nnnn8100.0,9006
6311454,09016463211007561001002751S4,PEPE JEANS ANTARA,PEPE JEANS MEXICO S DE RL DE CV,463211,,MASANCHEZ@PEPEJEANS.COM,19.43856288,-99.20231656,2010-07,AACOYYPACL11520.0,9016
900507,09015722517001111000000000U3,ROSTICERIA EL SOL,,722517,,,19.41218857,-99.14160396,2014-12,nnnn6800.0,9015
9361851,09010315225000711000000000U5,SASTRERIA PEPE,,315225,5616563958.0,,19.37484721,-99.19746003,2021-05,nnnn1460.0,9010
6155426,09005484210000384001000000U8,"TRANSPORTES EXPRESS MUEBLEROS, SA DE CV",TRANSPORTES EXPRESS MUEBLEROS SA DE CV,484210,,FANNYMARTINEZ@MYM.COM.MX,19.48108064,-99.12483272,2014-12,nnnn7800.0,9005
923377,09010466410000881000000000U1,VENTA DE ROPA USADA,,466410,,,19.37279825,-99.23691413,2014-12,nnnn1290.0,9010
8602992,09012461122005841000000000U2,COMERCIO AL POR MENOR DE CARNE DE AVES SIN NOMBRE,,461122,,,19.27526849,-99.17162991,2019-11,nnnn14440.0,9012
7714360,09005722515005571000000000U9,LA CREPERIA LE PECHE GOURMET,OPERADORES MERCANTILES DE TABASCO SA DE CV,722515,5540809926.0,,19.48456052,-99.13355468,2019-11,EOFACOYYPACL7300.0,9005
942965,09011812110007521000000000U1,ESTETICA D GERS,,812110,,,19.30343395,-99.03469487,2014-12,nnnn13300.0,9011
745266,09005464113001191010000000U6,CLUB NUTRICIONAL DE HIERBALIFE,,722519,5581843582.0,,19.49411003,-99.12156233,2010-07,MOISVSMOPO7300.0,9005
7831913,09007316991000451000000000U0,TALABARTERÍA,,316991,,,19.387441,-99.03317518,2019-11,MOCNVSMOPO9100.0,9007
806941,09007461110030921000000000U6,TIENDA LA VENTANITA,,461110,,,19.34906032,-98.9939511,2010-07,nnnn9630.0,9007
963983,09011812110002701000000000U4,ESTETICA AMY,,812110,,,19.28720577,-98.99653526,2010-07,nnnn13430.0,9011
9091703,09002311830004411000000000U6,TORTILLERIA GUADALUPE,,311830,,,19.49433117,-99.18716888,2019-11,nnnn2200.0,9002
719650,09007431130002884001051464S5,CUANANASHI,CUANANASHI SPR DE RL DE CV,431130,,,19.36915644,-99.08708042,2014-12,CLDEAOASYYCSCLDEAO9040.0,9007
654851,09017811111000331000000000U8,TALLER MECANICO SERVICIO AVALOS,,811111,5537299787.0,CARAVALOS14@YAHOO.COM.MX,19.44076965,-99.08932023,2010-07,nnnn15510.0,9017
967290,09014465911000171000000000U7,VETERINARIO,,541941,5555321950,,19.37060034,-99.14961842,2010-07,nnnn3300.0,9014
1046454,09015468211002911000000000U3,REFACCIONARIA OLIVARES,,811111,5555835282.0,,19.46023486,-99.13937159,2010-07,nnnn6250.0,9015
885723,09015461110029631010000000U5,LA TIENDITA EVELIA,,461110,,,19.4406245,-99.13317437,2014-12,nnnn6010.0,9015
8337284,09015434225007062000000000U1,ELUXON,ELUXONLATAN SA DE CV,434225,5576121348,ALEJANDRO.FLOREZ@ELUXON.MX,19.4337367,-99.14272931,2019-11,EO20EOCLYYDESS6050.0,9015
771455,09007811219001361011000000U6,TECNICA Y TELECOMUNICACIONES SC,TECNICA Y TELECOMUNICACIONES SC,811312,,MABAPE@PRODIGY.NET.MX,19.3722017,-99.01302964,2014-12,nnnn9510.0,9007
8137949,09007722514016711000000000U7,TAQUERIA DRAGO,,722514,,,19.35763352,-99.00631997,2019-11,nnnn9510.0,9007
7232102,09014465311005871000000000U0,PAPELERIA AZORES,,465311,,,19.37153796,-99.15414436,2019-11,nnnn3300.0,9014
6820495,09010522110005411000000000U0,CAJERO AUTOMÁTICO SANTANDER,BANCO SANTANDER ,522110,,,19.3714644,-99.2647472,2018-03,nnnn1219.0,9010
7628675,09013621211004441000000000U8,CONSULTORIO DENTAL SIN NOMBRE,,621211,,,19.25120711,-99.12477755,2019-11,nnnn16200.0,9013
7338830,09007434225001501000000000U1,ELECTRICA EL PILAR,,434225,5577445831,,19.379831,-99.11930231,2019-11,nnnn9430.0,9007
7792906,09007461110151821000000000U1,EL DESAFIO,,461110,,,19.34996779,-99.11380575,2019-11,nnnn9819.0,9007
922213,09004466312000771000000000U5,FLORERIA ACOPILCO,,466312,,,19.32933388,-99.32683284,2014-12,nnnn5410.0,9004
8327114,09015541211013001000000000U1,ASESORES Y CONSULTORES DE RESERVAS,ASESORES Y CONSULTORES DE RESEVAS CP SA DE CV,541211,,,19.40512317,-99.17176508,2019-11,nnnn6100.0,9015
8193242,09007611112002562000000000U7,JARDIN DE NIÑOS CITLALPUL,SECRETARIA DE EDUCACIÓN PÚBLICA 09DJN1058E ,611112,,,19.35380841,-98.99302058,2019-11,nnnn9630.0,9007
928707,09010624411000581000000000U4,ESTANCIA INFANTIL PRIMAVERA,,624411,5558108446,,19.3276106,-99.28495046,2014-12,nnnn1830.0,9010
8326936,09015722511012853000000000U0,RESTAURANTE DELIRIO DE MONICA PATIÑO,,722511,,,19.41910453,-99.15441153,2019-11,nnnn6700.0,9015
1044095,09015812110004951000000000U4,SALONES Y CLINICAS DE BELLEZA Y PELUQUERIAS,,812110,5557413893.0,,19.41738707,-99.12994112,2010-07,nnnn6800.0,9015
7802588,09016722412000721000000000U2,PULQUERIA LAS CREMAS DE TACUBA,,722412,,,19.4571845,-99.19088743,2019-11,nnnn11410.0,9016
902435,09014722511001961001000000U7,SHIZO LOUNGE RESTAURANTE BI,,722511,,ELISA_KATO@YAHOO.COM.MX,19.39475924,-99.17031881,2014-12,nnnn3100.0,9014
6879837,09007236221000303001000000U2,C V M CONSTRUCCIONES,C V M CONSTRUCCIONES SA DE CV,236221,,CVMCONTRUCCIONES@HOTMAIL.COM,19.38823898,-99.03089416,2019-04,nnnn9100.0,9007
979747,09014467111002121000000000U5,TLAPALERIA Y FERRETERIA LA UNIÓN,,467111,,,19.36210119,-99.15587369,2014-12,nnnn3310.0,9014
801665,09005461110052611010000000U0,ABARROTES Y CREMERIA LA PEQUEÑA LULU,,461150,,,19.46163388,-99.08990073,2010-07,nnnn7969.0,9005
8522566,09007467115017631000000000U1,PRODUCTOS DE LIMPIEZA LA ESCOBITA,,467115,,,19.33512494,-99.04882302,2019-11,nnnn9750.0,9007
8565041,09010621341000261000000000U5,CONSULTORIO TERAPEUTICO,,621341,,,19.33785326,-99.20847427,2019-11,nnnn1080.0,9010
929323,09008461110012771000000000U5,MISCELANEA EL ESFUERZO,,461110,,,19.32310742,-99.24267133,2014-12,nnnn10010.0,9008
920145,09004541120000051000000000U8,NOTARIA 205,ARLLOMA SC,541120,5558137283,ADOLLORE@PRODIGY.NET.MX,19.36566267,-99.28959411,2014-12,nnnn5260.0,9004
701402,09017466114002821000000000U8,ZAPATERIA BONFIL,,465215,,,19.42560042,-99.12521384,2014-12,CRCLMDOOCO15100.0,9017
7594647,09012464111006361000000000U0,FARMACIA HIDALGO,,464111,5584823919.0,NIKOLE.LV@GIMAIL.COM,19.28514053,-99.19723483,2019-11,nnnn14250.0,9012
930220,09008812110003771000000000U2,ESTETICA EDUARDO SALON,,812110,,,19.31785758,-99.25810868,2014-12,nnnn10300.0,9008
1009980,09012621511000384000000000U9,INVESTIGACIÓN FARMACOLOGICA Y BIOFARMACEUTICA,INVESTIGACIÓN FARMACOLÓGICA Y BIOFARMACÉUTICA ,621511,5541995000,,19.28394152,-99.14571992,2010-07,nnnn14610.0,9012
952429,09014461150000881000000000U0,LA CREMA Y NATA,,461150,,CREMAYNATAVALLE@GMAIL.COM,19.37170635,-99.17284571,2010-07,nnnn3100.0,9014
7759911,09007461130073801000000000U6,VENTA DE FRUTAS Y VERDURAS,,461130,,,19.37163601,-99.0948138,2019-11,CLDEASFSYYLSCLDEAO9410.0,9007
1033818,09010461110018081000000000U9,ABARROTES MI TIENDITA,,461110,,,19.37801628,-99.21752529,2010-07,nnnn1270.0,9010
7444358,09016621113006131000000000U4,CIRUJANO PLASTICO,,621113,,JGOMEZZCPR@HOTMAIL.COM,19.43774416,-99.19371754,2019-11,"CAEOSEH,COMOOOCA11550.0",9016
7216171,09017461122005801000000000U5,POLLERIA MORRIS,,461122,,,19.42800364,-99.12334063,2019-11,MOMDNEMRMOPO15810.0,9017
8386898,09014621113005442000000000U1,CONSULTORIO MEDICO SIN NOMBRE,CONSULTORIO MEDICO SIN NOMBRE ,621113,5521287546,ALVELARDEC@YAHOO.COM.MX,19.39225866,-99.14976992,2019-11,nnnn3020.0,9014
8714678,09012461122007181000000000U1,POLLERIA CRISTAL,,461122,,,19.2521311,-99.1726165,2019-11,nnnn14400.0,9012
9308777,09008236111000121000000000U9,OLOLI SYSTEMS,OLOLI SYSTEMS ,236111,,,19.32495293,-99.22411375,2020-11,nnnn10200.0,9008
1041110,09010465311011471000000000U9,PAPELERIA EL RETO,,465311,5527772453.0,,19.32200574,-99.26434821,2014-12,nnnn1860.0,9010
895739,09015465211003092011000000M4,GRUPO ITZCO,REPRESENTACIONES COMERCIALES SA DE CV,561610,,ADMINISTRACION@GRUPOITZC0.COM,19.41678871,-99.16787061,2014-12,EOCLYYDESSSNNEEOCLYYDESS6700.0,9015
732159,09007461110117881000000000U6,ABARROTES LOS PINOS,,461110,,,19.34639245,-99.02835979,2014-12,nnnn9500.0,9007
1053791,09012325999000023000000000U9,BIOCAPS DE MÉXICO,BIOCAPS DE MEXICO SA DE CV,325412,5513152543.0,BIOCAPS@MEXICO.COM,19.21702613,-99.20991101,2010-07,nnnn14710.0,9012
8152679,09015722518005612000000000U4,COCINA ACUARIO,,722518,,,19.43169452,-99.153686,2019-11,nnnn6600.0,9015
647269,09005463211008521000000000U0,ROPA,,463211,,,19.52130208,-99.15913544,2010-07,MOPOSOPONLMOPO7600.0,9005
882504,09009464111000231000000000U7,FARMACIA SAN VICENTE,,464111,5537368825.0,,19.21695807,-98.98956729,2010-07,nnnn12100.0,9009
8268892,09006461110025031000000000U3,ABARROTES ALEMAT,,461110,,,19.41602399,-99.06316629,2019-11,nnnn8100.0,9006
8602251,09003722511002543000000000U5,LOS CAMPECHES,,722511,5561080173,,19.3108115,-99.15969302,2019-11,nnnn4600.0,9003
968921,09015463211015141000000000U7,TIENDA DE ROPA DE MUJER MODAS MELISSA,,463211,5561621073.0,,19.43759194,-99.12542855,2010-07,PAGSCOYYPACL6020.0,9015
9391841,09007431122000481000000000U9,COMERCIALIZADORA DE POLLOS ANEVI,COMERCIALIZADORA DE POLLOS ANEVI SA DE CV,431122,,,19.32704925,-99.10002074,2022-11,nnnn9500.0,9007
7399664,09016811112000881000000000U2,SERVICIO ELECTROMEECANICO GAMA,,811112,,,19.44969571,-99.19101999,2019-11,nnnn11430.0,9016
771753,09005311830006241000000000U8,TORTILLERÍA LA MAZORQUITA,,311830,,,19.4995587,-99.07840442,2010-07,nnnn7510.0,9005
972697,09013464111001291000000000U2,FARMACIA ESTRELLA,,464111,,,19.2755481,-99.12697329,2010-07,nnnn16010.0,9013
802775,09007713943000691000000000U1,FRANK GYM,GIMNASIO Y ADIESTRAMIENTO FISICO ,713943,5541811783,FRANK._72@HOTMAIL.COM,19.35904546,-99.00301898,2010-07,nnnn9510.0,9007
9202406,09013461190003701000000000U5,EXPENDIO DE PAN LA JOYA,,461190,,,19.23791308,-99.09491704,2019-11,nnnn16400.0,9013
6313233,09003462111000315000003496S3,TIENDAS DEL IMSS VILLACOAPA T 67,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,462111,,,19.30871831,-99.13270757,2010-07,nnnn14310.0,9003
974321,09014621331000021000000000U6,CENTRO DE ATENCION Y ORENTACION PSICOLOGICA,,621331,5512879366.0,MARIOARTUROGM@YAHOO.COM.MX,19.37116473,-99.14460662,2010-07,PEYYARCLSNNEPEYYARCL3300.0,9014
7136691,09017722519002283000000000U1,TAMALES CASEROS,,722519,5567647212.0,,19.44774031,-99.09986064,2019-11,nnnn15420.0,9017
862853,09012464113000201000000000U0,VENTA DE PRODUCTOS NATURISTAS,,464113,5556030816.0,,19.29974312,-99.10321154,2010-07,MOHOPO33MOPO14330.0,9012
720467,09007811191005771000000000U3,VULCANIZADORA ATLANTE,,811191,,,19.37861735,-99.0732204,2014-12,nnnn9310.0,9007
990545,09003311830002421000000000U5,TORTILLERIA YOLA,,311830,,,19.30257839,-99.13992892,2010-07,nnnn4910.0,9003
796754,09006464121000101000000000U7,OPTOMEX II,,464121,5556481226.0,,19.38465458,-99.0953773,2010-07,nnnn8020.0,9006
667435,09007811492000601000000000U9,TALLER DE MOTOS MOTOR REFACCIONES TONY,,811492,5556700963.0,MOTO.REF.TONY@HOTMAIL.COM,19.3523068,-99.0999773,2010-07,nnnn9828.0,9007
687938,09016311830002051000000000U2,TORTILLERIA PERUSY,,311830,,,19.44595415,-99.18666013,2010-07,nnnn11460.0,9016
8736843,09012541430000431000000000U8,MONKEY WEB&ART,,541430,5527029596,,19.29991626,-99.11112952,2019-11,PAPNEACOYYPACL14330.0,9012
7747318,09017463215002101000000000U3,LOCAL DE PARAGUAS SIN NOMBRE,,463215,,,19.42800364,-99.12334063,2019-11,MOMDNEMRMOPO15810.0,9017
777123,09017321910000481000000000U9,CARPINTERIA SIN NOMBRE,,321910,5521199759.0,,19.4245548,-99.12166977,2014-12,nnnn15100.0,9017
840152,09007811491000291000000000U1,CERRAJERÍA MELTOSA,,811491,5554284507.0,,19.32797425,-99.04313599,2010-07,nnnn9700.0,9007
726742,09007311812008421000000000U8,PAN Y PASTELES LAS DELICIAS,,311812,5558637395.0,,19.31304729,-99.07098025,2014-12,nnnn9900.0,9007
799187,09007811492000141000000000U6,REPARACION DE MOTOS,,811492,,,19.34446882,-99.04093437,2010-07,nnnn9290.0,9007
842613,09007461110077331000000000U2,TIENDA NOCHEBUENA,,461110,,,19.2856978,-99.06835704,2010-07,nnnn9960.0,9007
6325175,09017339111000173000000000U7,INTERNACIONAL ELECTROMÉDICA,INTERNACIONAL ELECTROMÉDICA SA DE CV,339111,,INFO@INTELECTROMEDICA.COM.MX,19.4362229,-99.08723549,2010-07,nnnn15520.0,9017
8508104,09003611122001274000000000U8,ESCUELA PRIMARIA ZUACILANDIA,SECRETARIA DE EDUCACION PUBLICA ,611122,,,19.3137952,-99.16198487,2019-11,nnnn4600.0,9003
984753,09013461150000361001000000U5,QUESOS XOCHIMILCO,,461150,5554895004.0,,19.26334749,-99.10083486,2010-07,nnnn16070.0,9013
913201,09012811112000281000000000U4,SERVICIO ELECTRICO RAMIREZ,,811112,,,19.29281634,-99.2299407,2010-07,nnnn14240.0,9012
6324109,09003468211001903002002456S7,CENTRO DE DISTRIBUCION  ORIENTE SA DE CVCORAS,CENTRO DE DISTRIBUCION ORIENTE SA DE CV,468211,,CONTADOR-CDJ@CEDISA.COM.MX,19.31310916,-99.16299433,2010-07,nnnn4300.0,9003
8539618,09014468211003273000000000U0,REFACCIONES GUADALUPE MUÑOZ,REFACCIONES GUADALUPE MUÑOZ SA DE CV,468211,,REFGM@HOTMAIL.COM,19.37086479,-99.1510729,2019-11,nnnn3300.0,9014
1055909,09012463211006831000000000U1,RAYITO DE SOL,,463211,,,19.22277154,-99.20091477,2010-07,nnnn14700.0,9012
7706113,09008624411000372000000000U2,ESTANCIA INFANTIL DE COLORES,,624411,,NOR_DCOLORES@YAHOO.COM,19.31851609,-99.24212974,2019-11,nnnn10020.0,9008
8277910,09005311830011881000000000U4,TORTILLERIA LAS DIVINAS,,311830,5586150797.0,,19.48563395,-99.07541249,2019-11,nnnn7530.0,9005
882498,09009465311001551000000000U2,PAPELERIA ERIKS,,465311,,,19.21695807,-98.98956729,2010-07,nnnn12100.0,9009
6309598,09007722211001773000007087S7,MCDONALD S PARQUE TEZONTLE 1,EQCO SA DE CV,722516,,,19.38211003,-99.08305867,2010-07,PETECOYYPACL9020.0,9007
640458,09017468419000081000000000U2,CARBONERIA KITTY,,468419,,,19.44428113,-99.12296105,2014-12,nnnn15270.0,9017
689490,09016621111002031011000000U4,UNIDAD DE SALUD REFORMA SOCIAL,ALCALDIA MIGUEL HIDALGO ,621112,5552020860,FARMACIA.RSOCIAL@ANL.COM.MX,19.42986793,-99.2217382,2014-12,nnnn11650.0,9016
9338423,09003466319000861000000000U1,ARTESANIAS SAN MERTIN,ARTESANIAS SAN MARTIN SC DE RL DE CV,466319,5526845860.0,,19.32021676,-99.14696343,2021-05,ASSNMNOOCOnan,9003
8402224,09011722519002301000000000U4,VENTA DE BOTANAS SIN NOMBRE,,722519,,,19.26761216,-98.99747808,2019-11,nnnn13050.0,9011
960289,09014813230000974011000000U8,CENTRO DE INSTRUMENTACION Y REGISTRO SISMICO,CENTRO DE INSTRUMENTACION Y REGISTRO SISMICO ,541711,,CORREO@CIRES.ORG.MX,19.38644959,-99.15791543,2010-07,nnnn3020.0,9014
1028590,09015541920000821000000000U3,ESTUDIO DE REVELADO FOTO LATINO,,541920,,,19.42280833,-99.16308235,2010-07,nnnn6700.0,9015
7400813,09002812110012641000000000U9,ESTETICA LINA,,812110,,,19.47396262,-99.21256362,2019-11,nnnn2750.0,9002
8616627,09015541920003231000000000U2,FOTO FACTORY CENTRO,,541920,,ZEPEDA.JULIA73@GMAIL.COM,19.4358657,-99.13492154,2019-11,EOCLYYDESSSNNEEOCLYYDESS6010.0,9015
9200785,09013461110043481000000000U4,CIBER NICE,,461110,,,19.24998114,-99.07039103,2019-11,nnnn16500.0,9013
655899,09017493119000591000000000U5,VENTA DE ROPA PARA CABALLERO Y BEBE,,463211,5565504983.0,,19.44350333,-99.09937545,2014-12,MOROROMOPO15400.0,9017
7705966,09008812110006501000000000U0,ESTETICA SIN NOMBRE,,812110,5538394438.0,,19.32775755,-99.24444975,2019-11,nnnn10100.0,9008
6429578,09002465911000581001000000U2,VETERINARIA CASA LUNA,,465911,55611652.0,,19.48284633,-99.18609373,2010-07,nnnn2000.0,9002
917280,09012467111003691000000000U0,TLALPALERIA LA MONTAÑA,,467111,,,19.25283922,-99.17460464,2014-12,nnnn14400.0,9012
7760874,09003323119002191000000000U8,MULTIGRAPHIX IMPRESORES,,323119,5536734924.0,,19.31248897,-99.10355705,2019-11,nnnn4909.0,9003
876327,09014722219015973000000000U6,TAQUERIA VILLAMELÓN,,722514,5555981142.0,,19.38255783,-99.18112284,2010-07,nnnn3710.0,9014
1037040,09013463211001751000000000U4,VENTA DE ROPA EN GENERAL SIN NOMBRE,,463211,,,19.25537144,-99.05759641,2010-07,MOSNGOAOMOPO16600.0,9013
947887,09011464111003611000000000U3,FARMA BUENO,,464111,,,19.23289907,-99.00390356,2014-12,nnnn13549.0,9011
681487,09002434211000531000000000U0,OFICINA ADMINISTRATICA,GRUPO DAXME SA DE CV,434211,,GRUPO.DAXME@GMAIL.COM,19.48994073,-99.18344842,2014-12,nnnn2240.0,9002
9099112,09010461190003211000000000U1,VENTA DE BOTANAS Y MATERIAS PRIMAS,,461190,,,19.34162116,-99.19787218,2019-11,MOTNMOPO1090.0,9010
7729409,09012431140000021000000000U5,DISTRIBUIDORA DE HUEVO AJUSCO,,461190,,,19.27956122,-99.21216324,2019-11,nnnn14250.0,9012
8331997,09005464122000562000037498S0,AUDIOTECH MONTEVIDEO,INSTITUTO AUDIOLOGICO AUDIOTECH SA DE CV,464122,,,19.48911864,-99.12868916,2019-11,nnnnnan,9005
853968,09012461110019881000000000U7,MISCELANEA PATY,,461110,,,19.27028357,-99.21982827,2010-07,nnnn14748.0,9012
787334,09006468211001311000000000U6,REFACCIONARIA CHARLY,,468211,,,19.3949427,-99.10758646,2010-07,nnnn8720.0,9006
9162497,09013467111004341000000000U9,TLAPALERIA PHB,,467111,,DISTRIBUIDORAPHB@HOTMAIL.COM,19.24960208,-99.10422848,2019-11,nnnn16090.0,9013
9065663,09005463211017051000000000U7,LA FACHA,,463211,,,19.55590727,-99.13405148,2019-11,nnnn7180.0,9005
7627473,09012722514005371000000000U3,TACOS DE GUISADO,,722514,,,19.29970636,-99.10389347,2019-11,nnnn14330.0,9012
681450,09002811410000671001000000U5,SERVI TEC,,811410,,,19.49398468,-99.18000498,2014-12,nnnn2240.0,9002
9112000,09012722518005471000000000U2,COCINA ECONOMICA,,722518,5591250576.0,,19.28059263,-99.22854661,2019-11,nnnn14209.0,9012
9255144,09002461110028291000000000U9,LA CONCORDIA,,461110,5555684902,,19.4832839,-99.2007424,2020-11,nnnn2480.0,9002
